"year","president","date","sentenceID","sentence"
"2003","Mbeki","14-02-2003",2738,"women owned businesses receive additional support women entrepreneurs network sawen launched"
"2003","Mbeki","14-02-2003",2739,"similarly continue pay attention agricultural development"
"2003","Mbeki","14-02-2003",2740,"table legislation amending business act establish nationwide advocacy body act voice sector ensure support smmes local level country"
"2003","Mbeki","14-02-2003",2741,"regard rural complete processing communal land bill ensure certainty ownership assets families rural including women encourage scale operative agricultural production improved food security"
"2003","Mbeki","14-02-2003",2742,"bill communal relations elements culture consistent democracy human rights undermined"
"2003","Mbeki","14-02-2003",2743,"context government intention marginalise traditional system government"
"2003","Mbeki","14-02-2003",2744,"government recognises importance micro enterprise sector regard task poverty alleviation"
"2003","Mbeki","14-02-2003",2745,"established apex fund provide micro credit people grassroots level"
"2003","Mbeki","14-02-2003",2746,"discussions institutions active field concluded funds set reach people"
"2003","Mbeki","14-02-2003",2747,"continuing improvements capacity economy create jobs issue unemployment remains major challenges"
"2003","Mbeki","14-02-2003",2748,"fundamentally solution dependant achieving rates economic growth development"
"2003","Mbeki","14-02-2003",2749,"economy relates directly issue job creation"
"2003","Mbeki","14-02-2003",2750,"context raise critically matter human resource development"
"2003","Mbeki","14-02-2003",2751,"launched human resources development strategy june"
"2003","Mbeki","14-02-2003",2752,"strategy covers entire spectrum childhood development primary secondary education technical vocational training adult basic education skills enhancement sector education training authorities job training public programmes specialised institutions projected advanced institute information communication technology"
"2003","Mbeki","14-02-2003",2753,"middle accurate picture skills profile skills shortages public service"
"2003","Mbeki","14-02-2003",2754,"progress identifying shortages private sector"
"2003","Mbeki","14-02-2003",2755,"focus human resource development strategy correctly"
"2003","Mbeki","14-02-2003",2756,"experienced setas shown achieved"
"2003","Mbeki","14-02-2003",2757,"learners participating training programmes ranging entry level programmes professional level post professional training entire spectrum occupations sectors"
"2003","Mbeki","14-02-2003",2758,"increase access programmes unemployed government lead bringing training programmes"
"2003","Mbeki","14-02-2003",2759,"trust private sector common contribution objectives growth development summit"
"2003","Mbeki","14-02-2003",2760,"expanded public programme provide job training workers carry programme"
"2003","Mbeki","14-02-2003",2761,"concentrate section people marginalised virtue low educational skills levels"
"2003","Mbeki","14-02-2003",2762,"convinced sustained correctly focused human resource development varied economic interventions mentioned country effort attend challenge unemployment"
"2003","Mbeki","14-02-2003",2763,"regard government social partners framework employment strategy ensure create conditions concerted drive reduce levels unemployment"
"2003","Mbeki","14-02-2003",2764,"approach decade democracy economic transformation brings effective significant black economic empowerment pressing"
"2003","Mbeki","14-02-2003",2765,"citizens succeed endeavour"
"2003","Mbeki","14-02-2003",2766,"sighted partnership sectors society ensure stable growing economy erases inequities past draws irrespective race sex creed prosperous equitable future"
"2003","Mbeki","14-02-2003",2767,"government concurs view black economic empowerment commission policies black economic empowerment explicit"
"2003","Mbeki","14-02-2003",2768,"light developments industries liquid fuels fishing mining ensure clarity certainty economic actors"
"2003","Mbeki","14-02-2003",2769,"government firmly view economic growth development black economic empowerment complementary related processes"
"2003","Mbeki","14-02-2003",2770,"empowerment speak inclusive process exclusive"
"2003","Mbeki","14-02-2003",2771,"economy meet potential citizens integrated aspects economy"
"2003","Mbeki","14-02-2003",2772,"equally economy growing integrate citizens economy meaningful"
"2003","Mbeki","14-02-2003",2773,"government prepared detailed set proposals black economic empowerment minister trade industry department trade industry behalf government consulted extensively"
"2003","Mbeki","14-02-2003",2774,"set basic framework approach"
"2003","Mbeki","14-02-2003",2775,"budget day minister finance deal government's positive financial macroeconomic assessment bee process shortly minister trade industry publish detailed documents processes outline"
"2003","Mbeki","14-02-2003",2776,"introduce parliament basic enabling piece legislation establish broad parameters policy publication strategy document guidelines dealing practice terms policy global transformation charter"
"2003","Mbeki","14-02-2003",2777,"approach adopted pragmatism flexibility components economy"
"2003","Mbeki","14-02-2003",2778,"rigid inflexible approach modern globally competitive economy"
"2003","Mbeki","14-02-2003",2779,"passing enabling act signal meaningful economic transformation fundamental collective prosperity"
"2003","Mbeki","14-02-2003",2780,"acts bill comment parliamentary process"
"2003","Mbeki","14-02-2003",2781,"publication guidelines shortly intend establish certainty stability"
"2003","Mbeki","14-02-2003",2782,"economy continuously moving goal posts"
"2003","Mbeki","14-02-2003",2783,"ensure respond effectively changing circumstances policy establish statutory advisory council"
"2003","Mbeki","14-02-2003",2784,"empowerment defined broad based process scorecard approach covering ownership management employment equity skills development procurement corporate social responsibility investment enterprise formation developed mining charter adopted"
"2003","Mbeki","14-02-2003",2785,"guidelines provide precision defined black owned enterprises"
"2003","Mbeki","14-02-2003",2786,"actions outcomes bee policy spelt"
"2003","Mbeki","14-02-2003",2787,"government seek encourage charters sector economy"
"2003","Mbeki","14-02-2003",2788,"unrealistic necessarily"
"2003","Mbeki","14-02-2003",2789,"basic guideline government disposes licence partnership arrangement bee components arrangement spelt"
"2003","Mbeki","14-02-2003",2790,"line existing practice"
"2003","Mbeki","14-02-2003",2791,"charter serves sectors"
"2003","Mbeki","14-02-2003",2792,"government supportive financial sector"
"2003","Mbeki","14-02-2003",2793,"enterprises sector feel charter objectives advice government"
"2003","Mbeki","14-02-2003",2794,"guidelines set basic principles contained charter consultation times involve stakeholders"
"2003","Mbeki","14-02-2003",2795,"stress enterprises encouraged utilise guidelines empowerment develop scorecard approach"
"2003","Mbeki","14-02-2003",2796,"dealing significance public sector expected enterprise"
"2003","Mbeki","14-02-2003",2797,"government lay stress black economic empowerment growth development enterprise development redistribution existing wealth"
"2003","Mbeki","14-02-2003",2798,"partnership private sector ensure government actions coordinated monitored"
"2003","Mbeki","14-02-2003",2799,"past security agencies hard implementing national crime combating strategy targeted priority crimes policing incidence crimes"
"2003","Mbeki","14-02-2003",2800,"confidence definite progress regard"
"2003","Mbeki","14-02-2003",2801,"continue improve capacity police service discharge crime prevention combating responsibilities priority"
"2003","Mbeki","14-02-2003",2802,"rates crime targeted reduced stabilised"
"2003","Mbeki","14-02-2003",2803,"murder reduced"
"2003","Mbeki","14-02-2003",2804,"backlogs awaiting trial prisoners reduced result implementation saturday courts improvements integrated justice system"
"2003","Mbeki","14-02-2003",2805,"crimes women children received priority attention including establishment sexual offences courts launched past months"
"2003","Mbeki","14-02-2003",2806,"intelligence capacity improved prevention combating crimes bank robberies cash transit heists hijacking vehicles"
"2003","Mbeki","14-02-2003",2807,"identify challenges coming opportunity security agencies sterling securing launch union arguably biggest international conference held world summit sustainable development icc cricket world cup"
"2003","Mbeki","14-02-2003",2808,"pleased convey ministers ministers responsible leaders agencies congratulations leaders globe excellent guarantee security visitors country"
"2003","Mbeki","14-02-2003",2809,"suddenly confronted terrorist attacks people arrested charged"
"2003","Mbeki","14-02-2003",2810,"security forces continue challenge"
"2003","Mbeki","14-02-2003",2811,"time bottom matter convinced normal reason resort force communicate views"
"2003","Mbeki","14-02-2003",2812,"campaign reduce illegal firearms weapons continue"
"2003","Mbeki","14-02-2003",2813,"considerable proportion crimes person including murder abuse women children assault intent grievous bodily harm common assault marginalized sections population"
"2003","Mbeki","14-02-2003",2814,"instances connected alcohol drug abuse"
"2003","Mbeki","14-02-2003",2815,"adopt multi sector approach deal crimes poor underdeveloped country"
"2003","Mbeki","14-02-2003",2816,"measures ensure structures meant support security agencies sandf commandos police reservists properly regulated set"
"2003","Mbeki","14-02-2003",2817,"regard ensure security rural including farmers government start future phase sandf commandos time create system composition ethos accord requirements rural communities"
"2003","Mbeki","14-02-2003",2818,"attention paid stricter border control"
"2003","Mbeki","14-02-2003",2819,"require improving capacity department home affairs carry tasks including implementation immigration legislation"
"2003","Mbeki","14-02-2003",2820,"critical posts filled automated home affairs national identification system launched"
"2003","Mbeki","14-02-2003",2821,"upgrade population register deal corruption board including security government printers identity documents produced"
"2003","Mbeki","14-02-2003",2822,"programme deal backlogs continue including increasing saturday specialised courts"
"2003","Mbeki","14-02-2003",2823,"regard letsema legal practitioners government programme highly appreciated"
"2003","Mbeki","14-02-2003",2824,"pleased constitutional court move permanent home constitutional hill johannesburg"
"2003","Mbeki","14-02-2003",2825,"improvement physical infrastructure required judicial system represented khayelitsha magistrate's court nationally biggest johannesburg officially"
"2003","Mbeki","14-02-2003",2826,"taking advantage findings jali commission launch determined programme root corruption mismanagement found sections correctional service"
"2003","Mbeki","14-02-2003",2827,"success sphere criminal justice system depend strengthening partnerships letsema campaign communities volunteering assist security agencies"
"2003","Mbeki","14-02-2003",2828,"conditions ripe forge people's contract safer"
"2003","Mbeki","14-02-2003",2829,"aware returned ten days ago extra ordinary summit union addis abba reasserted continent global peace security development"
"2003","Mbeki","14-02-2003",2830,"context expressed favour peaceful resolution question iraq"
"2003","Mbeki","14-02-2003",2831,"summit au specific decisions proposed amendments constitutive act union steps setting commission au ratification protocols peace security council parliament"
"2003","Mbeki","14-02-2003",2832,"marks 40th anniversary formation organisation unity"
"2003","Mbeki","14-02-2003",2833,"day opportunity host dignitaries continent affirm continuity objectives continent time celebrate positive formation au bring"
"2003","Mbeki","14-02-2003",2834,"people celebrate day honour dignity deserves"
"2003","Mbeki","14-02-2003",2835,"critical positive heralded formation union programme development nepad"
"2003","Mbeki","14-02-2003",2836,"considerable progress cement partnerships afield translate nepad delay concrete projects impact positively lives people continent"
"2003","Mbeki","14-02-2003",2837,"heartened africa's sense urgency start implementing programme shared governments private sector civil society continents"
"2003","Mbeki","14-02-2003",2838,"weeks nepad implementation committee finalise criteria standards institutions legal instruments peer review mechanism pending setting relevant institutions union"
"2003","Mbeki","14-02-2003",2839,"critically regions continent continues identify start implementing projects practical meaning beginnings africa's renewal"
"2003","Mbeki","14-02-2003",2840,"opportunity congratulate people kingdom lesotho conducted peaceful free fair election"
"2003","Mbeki","14-02-2003",2841,"continue people zimbabwe seek solutions afflicting country"
"2003","Mbeki","14-02-2003",2842,"hope sooner solutions found dialogue leaders neighbouring country"
"2003","Mbeki","14-02-2003",2843,"kingdom swaziland hope efforts constitutional reform bear fruit"
"2003","Mbeki","14-02-2003",2844,"conditions peace development steadily taking shape democratic republic congo burundi sudan angola ready assist ensure peace prosperity national reconciliation sister peoples deserve achieved"
"2003","Mbeki","14-02-2003",2845,"remain firm hope delayed issue western sahara resolved delay"
"2003","Mbeki","14-02-2003",2846,"international community urgent responsibility resolve issue establishment independent palestine peace israel"
"2003","Mbeki","14-02-2003",2847,"countries africa's sons daughters serving national defence force contribute peace critical condition development"
"2003","Mbeki","14-02-2003",2848,"proud efforts dip banners honour fallen duty"
"2003","Mbeki","14-02-2003",2849,"continue strengthen relations countries improve multifaceted relations developed world"
"2003","Mbeki","14-02-2003",2850,"include continued trade negotiations mercosur china india united"
"2003","Mbeki","14-02-2003",2851,"role international relations enhanced responsibility forward decisions aligned movement union chair assist united nations realising commitments world conference racism world summit sustainable development hosted"
"2003","Mbeki","14-02-2003",2852,"carrying international responsibilities proceed premise success social change nation building conditional progress humanity makes building caring world"
"2003","Mbeki","14-02-2003",2853,"inversely building prosperous nation humble contribution humanity"
"2003","Mbeki","14-02-2003",2854,"implementation programmes pay attention culture music arts manifestations image nation"
"2003","Mbeki","14-02-2003",2855,"strengthen partnerships aimed identifying nurturing talent affording creativity artists free reign giving promotion talents"
"2003","Mbeki","14-02-2003",2856,"contribution building image attaches proud nation continue project build phase freedom park monument introduction national launched"
"2003","Mbeki","14-02-2003",2857,"confident architects designers creative workers rest world avail talent construction freedom park hope stand tribute dignity human"
"2003","Mbeki","14-02-2003",2858,"image speak includes values define nation individual components"
"2003","Mbeki","14-02-2003",2859,"expression people's contract moral regeneration strive caring society standing citizens"
"2003","Mbeki","14-02-2003",2860,"people's contract tomorrow starting express campaign citizens diverse identities define build pride country promote attributes abroad"
"2003","Mbeki","14-02-2003",2861,"efforts international marketing council proudly individual initiatives regard require support"
"2003","Mbeki","14-02-2003",2862,"spirit engage national dialogue forward report recommendations truth reconciliation commission hope government months"
"2003","Mbeki","14-02-2003",2863,"afford opportunity understand critical past join hands forging people's contract tomorrow"
"2003","Mbeki","14-02-2003",2864,"enter decade freedom heed lessons ten build achieved"
"2003","Mbeki","14-02-2003",2865,"dispassionate research systematic planning renewed courage approach decade freedom tide progress sweep accumulated legacy poverty underdevelopment"
"2003","Mbeki","14-02-2003",2866,"spirit prepare fitting celebration ten freedom"
"2003","Mbeki","14-02-2003",2867,"national provincial local legislatures success discharge responsibilities country people final decade liberation"
"2003","Mbeki","14-02-2003",2868,"tide"
"2003","Mbeki","14-02-2003",2869,"people's contract tomorrow taking shape"
"2003","Mbeki","14-02-2003",2870,"trust identify historic process"
"2003","Mbeki","14-02-2003",2871,"possibility move forward dare falter"
"2004","Mbeki","21-05-2004",2873,"national assembly national council provinces republic leaders political parties parliament esteemed justice judiciary heads security services governor reserve bank mandela graca machel ministers ministers premiers leaders salga mayors leaders system local government honoured traditional leaders heads organs supporting democratic system directors leaders public service excellencies ambassadors commissioners distinguished guests friends comrades people occasion official session democratic parliament privileged convey congratulations election serve representatives people"
"2004","Mbeki","21-05-2004",2874,"discharge responsibilities regard sensitive messages communicated people campaigned votes"
"2004","Mbeki","21-05-2004",2875,"success carry obligations country's law makers constitution legislation require national houses parliament"
"2004","Mbeki","21-05-2004",2876,"congratulate national council provinces deputies election presiding officers similarly success"
"2004","Mbeki","21-05-2004",2877,"congratulations wishes secretary parliament zingile dingani succeed sindiso mfenyana service parliament"
"2004","Mbeki","21-05-2004",2878,"equally successful future confident continue serve people"
"2004","Mbeki","21-05-2004",2879,"pleased april elections peaceful free fair reinforcing legitimacy national provincial legislatures national provincial executives"
"2004","Mbeki","21-05-2004",2880,"strengthens mandate institutions discharge responsibilities defined constitution"
"2004","Mbeki","21-05-2004",2881,"context privileged acknowledge presence house religious leaders drawn faiths espoused people"
"2004","Mbeki","21-05-2004",2882,"leaders people prayers critically role played ensure peaceful free fair elections"
"2004","Mbeki","21-05-2004",2883,"fitting opportunity salute convey hope continue bring considerable influence bear favour pursuit common goal life people"
"2004","Mbeki","21-05-2004",2884,"delivered nation address february start final session democratic parliament months time return chambers inaugurate democratic parliament"
"2004","Mbeki","21-05-2004",2885,"deliver nation address"
"2004","Mbeki","21-05-2004",2886,"provide opportunity address detailed issues government's programme matters covered budget speech medium term revenue expenditure perspectives support government's actions country begins decade democracy"
"2004","Mbeki","21-05-2004",2887,"summarise months ago committed move country forward decisively eradication poverty underdevelopment country taking care enhance process social cohesion achieve visible advances regard improvement quality life people affecting critical social existence including health safety security moral regeneration social cohesion doors culture education sport recreation successfully address challenges persisting racial gender inequalities disempowerment youth people disabilities proper care children elderly focus growth development modernisation economy respond challenges posed economy economy constitutes structural manifestation poverty underdevelopment marginalisation country ensure public sector discharges responsibilities people critical player process growth reconstruction development country focus raising skills levels public sector ensure managerial technological modernisation driven understanding developmental tasks democratic strengthen system local government integrate system governance responding effectively requirement cooperative governance consolidate practice creating public private partnerships building government civil society cooperation ensure system traditional government plays role ascribed constitution legislation build sense national unity united action patriotism mobilise people voluntarily act achieve tasks reconstruction development respond diverse political economic social technological challenges process globalisation continue regeneration construct world equitable responsive poor world constitute overwhelming majority humanity"
"2004","Mbeki","21-05-2004",2888,"core response challenges struggle poverty underdevelopment rests pillars"
"2004","Mbeki","21-05-2004",2889,"encouraging growth development economy increasing possibility create jobs implementing programme address challenges economy building social security net meet objective poverty alleviation"
"2004","Mbeki","21-05-2004",2890,"regard economy implement programme action raise rate investment 1st economy"
"2004","Mbeki","21-05-2004",2891,"engage social partners implement decision growth development summit funds held institutional investors invested real economy"
"2004","Mbeki","21-05-2004",2892,"discussion completed current calendar"
"2004","Mbeki","21-05-2004",2893,"beginning september announce detailed enhanced investment plans owned enterprises including financial development institutions"
"2004","Mbeki","21-05-2004",2894,"time announce plans utilisation isibaya fund pic established law"
"2004","Mbeki","21-05-2004",2895,"undertake road potential domestic foreign investors sectors identified microeconomic reform strategy explaining incentives attract investment sectors including advantages offered industrial development zones"
"2004","Mbeki","21-05-2004",2896,"finalise enterprise development bill provide framework development adjudication streamlined extension incentives enterprises transparent manner"
"2004","Mbeki","21-05-2004",2897,"continue reduce cost business country"
"2004","Mbeki","21-05-2004",2898,"regard implement plans announced past national logistics system organised transnet"
"2004","Mbeki","21-05-2004",2899,"seek parliament expedite process restructuring ports bring investment lower costs moving imports exports"
"2004","Mbeki","21-05-2004",2900,"coega industrial development zone ship dock coega ngqura port september"
"2004","Mbeki","21-05-2004",2901,"spoornet increase freight capacity rail commuter corporation investing r220 million financial improve commuter transport safety"
"2004","Mbeki","21-05-2004",2902,"national treasury final stages registering king shaka international airport freight terminal public private partnership"
"2004","Mbeki","21-05-2004",2903,"construction start agreement reached airports company land usage ongoing negotiations"
"2004","Mbeki","21-05-2004",2904,"regard energy regional electricity distributors ready operate june process establishment structures completed january"
"2004","Mbeki","21-05-2004",2905,"tender provision generating capacity provide growing energy issued publicly december awarded half"
"2004","Mbeki","21-05-2004",2906,"final decisions national telecommunications operator undue delay ensure development competition sector"
"2004","Mbeki","21-05-2004",2907,"government lead process ensuring administered prices unnecessarily add costs production inflationary pressures economy"
"2004","Mbeki","21-05-2004",2908,"policies regard announced october"
"2004","Mbeki","21-05-2004",2909,"pay attention growth medium business sector"
"2004","Mbeki","21-05-2004",2910,"regard carry comprehensive review regulatory framework impacts sector facilitate growth development"
"2004","Mbeki","21-05-2004",2911,"completed september"
"2004","Mbeki","21-05-2004",2912,"merge ntsika national manufacturing advisory centres create unified enterprise development agency provide financial support medium enterprises"
"2004","Mbeki","21-05-2004",2913,"year's budget unified agency r120 million"
"2004","Mbeki","21-05-2004",2914,"financial institutions implement provisions financial charter relevant development medium enterprises"
"2004","Mbeki","21-05-2004",2915,"establish agricultural credit scheme acs department agriculture provide capital sector leaving land bank deal established commercial sector"
"2004","Mbeki","21-05-2004",2916,"r1 billion immediately start acs"
"2004","Mbeki","21-05-2004",2917,"submit parliament bill cooperatives calendar"
"2004","Mbeki","21-05-2004",2918,"speed process skills development focusing shortfalls identified"
"2004","Mbeki","21-05-2004",2919,"period holding growth development summit reached figure regard learnerships"
"2004","Mbeki","21-05-2004",2920,"studied experience regard"
"2004","Mbeki","21-05-2004",2921,"arising engage sector education training authorities setas increase uptake learners improve focus skills short supply"
"2004","Mbeki","21-05-2004",2922,"process engagement completed"
"2004","Mbeki","21-05-2004",2923,"ensure adequate funding technical colleges proper alignment courses offer requirements economy"
"2004","Mbeki","21-05-2004",2924,"compile register graduates link umsobomvu learnerships schemes institutions start businesses jobs"
"2004","Mbeki","21-05-2004",2925,"months cabinet finalise immigration regulations ensure access scarce skills rest world required accelerated development"
"2004","Mbeki","21-05-2004",2926,"improve export performance focusing services manufactured"
"2004","Mbeki","21-05-2004",2927,"engage export sectors assist advantage possibilities expand access eu markets result sa eu trade development agreement agoa"
"2004","Mbeki","21-05-2004",2928,"pay attention earliest conclusion trade agreements mercosur efta india china"
"2004","Mbeki","21-05-2004",2929,"focus interaction continent context sadc nepad"
"2004","Mbeki","21-05-2004",2930,"coming financial increase spending scientific research development"
"2004","Mbeki","21-05-2004",2931,"implement governance system science councils continue diffusion technologies economy"
"2004","Mbeki","21-05-2004",2932,"context mention construction sutherland northern cape largest optical infrared telescope southern hemisphere completed december"
"2004","Mbeki","21-05-2004",2933,"formal bid submitted host largest radio telescope built called square kilometre array radio telescope"
"2004","Mbeki","21-05-2004",2934,"namibia host powerful gamma ray hess telescope world commissioned"
"2004","Mbeki","21-05-2004",2935,"mention development region global hub astronomy space science technology"
"2004","Mbeki","21-05-2004",2936,"underlines devote resources development science technology"
"2004","Mbeki","21-05-2004",2937,"similarly implement detailed programme respond challenges 2nd economy"
"2004","Mbeki","21-05-2004",2938,"regard ensure launch expanded public programme provinces beginning september concentrating urban rural nodes identified terms urban renewal integrated sustainable rural development programmes"
"2004","Mbeki","21-05-2004",2939,"epwp integrates objectives development social economic infrastructure human resource development enterprise development poverty alleviation"
"2004","Mbeki","21-05-2004",2940,"financing protocol relating urban renewal rural development programmes finalised months improve effective coordinated financing programmes spheres government departments"
"2004","Mbeki","21-05-2004",2941,"apex fund dedicated extension micro credit operational"
"2004","Mbeki","21-05-2004",2942,"department agriculture increase support agricultural activities communal land scale agriculture drawing resources agriculture credit scheme ensuring implementation land reform agricultural development process comprehensive agricultural support programme"
"2004","Mbeki","21-05-2004",2943,"approved communal land rights bill improve possibilities economic utilisation communal land"
"2004","Mbeki","21-05-2004",2944,"department agriculture july publish agribee framework public comment"
"2004","Mbeki","21-05-2004",2945,"current financial finalise strategy development extension financial financial support cooperative enterprises submit draft legislation cooperatives parliament"
"2004","Mbeki","21-05-2004",2946,"department education expand reach adult basic education training programme abet aligning training objectives epwp"
"2004","Mbeki","21-05-2004",2947,"provincial local governments department public service administration action ensure community development workers deployed calendar identified urban rural nodes"
"2004","Mbeki","21-05-2004",2948,"departments public service administration provincial local government communications ensure modern information communication technologies ict introduced development nodes quickly assist developmental governance efforts"
"2004","Mbeki","21-05-2004",2949,"broad based black economic empowerment remains pivotal element government policy"
"2004","Mbeki","21-05-2004",2950,"proceed establish black economic advisory council visualised black empowerment legislation matter urgency"
"2004","Mbeki","21-05-2004",2951,"tasks steps achieve speedy effective implementation empowerment legislation"
"2004","Mbeki","21-05-2004",2952,"reflect means adopt advantage existing black economic empowerment charters"
"2004","Mbeki","21-05-2004",2953,"national empowerment fund announce financial financial empowerment products months"
"2004","Mbeki","21-05-2004",2954,"context bear mind government provided r1 billion black economic empowerment current fiscal r10 billion provided"
"2004","Mbeki","21-05-2004",2955,"development programmes black economic empowerment process focus challenge empowerment women people disabilities youth"
"2004","Mbeki","21-05-2004",2956,"continue build social security net meet objective poverty alleviation"
"2004","Mbeki","21-05-2004",2957,"improving quality life people continue ensure social grants reach 7,7 million beneficiaries"
"2004","Mbeki","21-05-2004",2958,"social security agency operational improving integrity efficiency system add 3,2 million children eligible child support grants upper age limit raised children"
"2004","Mbeki","21-05-2004",2959,"r166 billion allocated social security continue implement social security initiatives school nutrition programme provision free basic services"
"2004","Mbeki","21-05-2004",2960,"society sections depend social welfare sustain development"
"2004","Mbeki","21-05-2004",2961,"comprehensive programme grow economy including interventions economies improving sustainable livelihoods create meant precisely ensure time proportion society vulnerable subsists solely social grants"
"2004","Mbeki","21-05-2004",2962,"achieve visible advances regard improvement quality life people"
"2004","Mbeki","21-05-2004",2963,"achieve ensure households easy access clean running water december programmes provide clean potable water 10th million current households provided basic sanitation integrated system government strengthened local government enterprise eskom ensure household access electricity continue improve programmes promote health profile nation"
"2004","Mbeki","21-05-2004",2964,"regard programme ensuring easy access clean water households fight cholera waterborne diseases"
"2004","Mbeki","21-05-2004",2965,"intensified programme malaria reduce malaria"
"2004","Mbeki","21-05-2004",2966,"started implementation comprehensive plan hiv aids health facilities operational march people treatment time"
"2004","Mbeki","21-05-2004",2967,"time impetus khomanani social mobilisation campaign intensify home based care"
"2004","Mbeki","21-05-2004",2968,"regulations pricing medicines effect"
"2004","Mbeki","21-05-2004",2969,"anticipate consumer pay medicines retail outlets"
"2004","Mbeki","21-05-2004",2970,"health programme straddles aspects promotion healthy life styles encouraging risky behaviour youth reduction communicable death diabetes asthma hypertension"
"2004","Mbeki","21-05-2004",2971,"build experiences past ten intensify housing programme"
"2004","Mbeki","21-05-2004",2972,"comprehensive programme dealing human settlement social infrastructure including rental housing stock poor cabinet months"
"2004","Mbeki","21-05-2004",2973,"spend r14,2 billion people access basic shelter"
"2004","Mbeki","21-05-2004",2974,"financial address trend provinces slow housing delivery addressing broader question spatial settlement patterns implications efforts build racial society"
"2004","Mbeki","21-05-2004",2975,"doors learning culture critical improvement quality life people"
"2004","Mbeki","21-05-2004",2976,"regard additional measures implemented financial recapitalise technical colleges intermediate training institutions ensuring infrastructure capacity programmes relevant economy calendar consolidate merger process institutions learning ensuring reality single institutions unified institutional culture financial ensure learner student learning tree mud school dangerous conditions expose learners teachers elements current financial expect schools access clean water sanitation"
"2004","Mbeki","21-05-2004",2977,"duty improve safety security citizens communities"
"2004","Mbeki","21-05-2004",2978,"regard ensure officers active duty police service"
"2004","Mbeki","21-05-2004",2979,"process recruitment skilling agencies underway current financial establish community courts province modelled hatfield community court city tshwane month operation finalised conviction rate months set special joint teams target focus crime objective apprehending top criminals country legal instruments bring justice months cabinet finalise victims charter calendar commence implementation victim support services programme attend urgently victims crime financial programme set specialised courts including dealing commercial crimes women child abuse intensified process transforming entire judicial system combined security activities enhanced integration security social clusters deal social roots crimes communities experience starting nodes identified rural urban renewal"
"2004","Mbeki","21-05-2004",2980,"coming months conduct review impact socio economic transformation social cohesion communities society including qualitative issues racialism sexism role family systems identity moral regeneration"
"2004","Mbeki","21-05-2004",2981,"hope exercise involve structures civil society understand quality life material"
"2004","Mbeki","21-05-2004",2982,"february ensure public sector discharges responsibilities people critical player process growth reconstruction development country"
"2004","Mbeki","21-05-2004",2983,"expect pass intergovernmental relations framework bill provide statutory framework strengthening system cooperative governance"
"2004","Mbeki","21-05-2004",2984,"months complete process ensuring harmonisation municipal integrated development plans provincial growth development strategies national spatial development perspective"
"2004","Mbeki","21-05-2004",2985,"increase capacity local government discharge responsibilities regard challenge economic growth development"
"2004","Mbeki","21-05-2004",2986,"local government invest r38 billion infrastructure development mtef period r16.5 billion transfers national government"
"2004","Mbeki","21-05-2004",2987,"total transfers national local government period amount r47.36 billion"
"2004","Mbeki","21-05-2004",2988,"recognising critical importance local government terms social economic delivery undertaking major review local government equitable share allocation formula ensure municipalities low fiscal capacity adequately resourced empowered collect revenues"
"2004","Mbeki","21-05-2004",2989,"complete review months"
"2004","Mbeki","21-05-2004",2990,"review focus systems introduced improve municipal capacity credit control implementing policies alleviate plight indigent"
"2004","Mbeki","21-05-2004",2991,"national government immediately initiate discussions spheres provincial local government examine feasibility introducing levels system institutionalised cooperation civil society similar national presidential"
"2004","Mbeki","21-05-2004",2992,"assist local government ensure system ward committees functions visualised national legislation"
"2004","Mbeki","21-05-2004",2993,"national departments liase national development agency improve cooperation development governmental community based organisations"
"2004","Mbeki","21-05-2004",2994,"ensure proper functioning public sector seta address challenge building public service requisite skills motivation meet developmental challenges democratic"
"2004","Mbeki","21-05-2004",2995,"regard mentioned programme deploy community development workers"
"2004","Mbeki","21-05-2004",2996,"improve public access government services months launch batho pele gateway portal provide streamlined government services line including public information terminals post offices multi purpose community centres community centres built plans finalised municipal"
"2004","Mbeki","21-05-2004",2997,"similarly refine imbizo programme direct interaction government people drawing experience"
"2004","Mbeki","21-05-2004",2998,"relevant provincial governments expedite passage provincial legislation role system traditional government"
"2004","Mbeki","21-05-2004",2999,"allocate resources institution enable play role defined law"
"2004","Mbeki","21-05-2004",3000,"government process refining system monitoring evaluation improve performance system governance quality outputs providing warning system mechanism respond speedily arise"
"2004","Mbeki","21-05-2004",3001,"necessitate improvement statistical information base enhancing capacity policy coordination advisory services unit"
"2004","Mbeki","21-05-2004",3002,"continue focus effective contribution challenge accelerating process renewal continent"
"2004","Mbeki","21-05-2004",3003,"ensure contribute effective functioning union peace security council elected"
"2004","Mbeki","21-05-2004",3004,"include continuing meet obligations people drc burundi convening post conflict reconstruction process sudan requested"
"2004","Mbeki","21-05-2004",3005,"continue contribution implementation nepad programme requested au continue host nepad secretariat"
"2004","Mbeki","21-05-2004",3006,"immediately begin process leading review peer review mechanism"
"2004","Mbeki","21-05-2004",3007,"continue encourage strengthening links continent rest world"
"2004","Mbeki","21-05-2004",3008,"reason attend june g8 summit united cooperate indonesia convene year's afro asian conference host preparatory meeting conference aligned movement durban"
"2004","Mbeki","21-05-2004",3009,"address european parliament november"
"2004","Mbeki","21-05-2004",3010,"offered host pan parliament await decision july summit meeting union regard"
"2004","Mbeki","21-05-2004",3011,"continue contribute effective functioning regional organisation sadc helping enhance capacity speed process regional integration"
"2004","Mbeki","21-05-2004",3012,"continue sister countries zimbabwe swaziland citizens countries enjoy peace stability sustainable development"
